purchase_request,Date,month-year,labels,total,currency,status,responsible
TTK-33899309,04/2/2020,2-2020,company_a,6746.14,PLN,Open,buyer_2
TTK-89332475,13/3/2020,3-2020,company_a,6548.42,EUR,Closed,buyer_5
TTK-83386855,19/2/2020,2-2020,company_a,62920.33,PLN,Open,buyer_8
TTK-11822596,13/7/2020,7-2020,company_a,14691.56,CHF,In Progress,buyer_8
TTK-87979790,27/4/2020,4-2020,company_a,2895.83,CHF,Closed,buyer_1
TTK-82842493,12/6/2020,6-2020,company_b,87712.91,USD,In Progress,buyer_9
TTK-94531551,31/5/2020,5-2020,company_c,96585.94,CHF,Open,buyer_3
TTK-48560145,29/3/2020,3-2020,company_a,62764.5,CHF,On hold,buyer_9
TTK-85313163,14/6/2020,6-2020,company_a,14209.9,CHF,Closed,buyer_1
TTK-68828504,15/2/2020,2-2020,company_a,52568.54,PLN,In Progress,buyer_2
TTK-51180269,17/8/2020,8-2020,company_b,22548.3,PLN,Closed,buyer_1
TTK-30408819,03/2/2020,2-2020,company_b,64019.47,CHF,Clarification,buyer_6
TTK-42824039,05/1/2020,1-2020,company_b,36115.48,EUR,In Progress,buyer_10
TTK-51545392,15/6/2020,6-2020,company_c,3848.7,EUR,Closed,buyer_6
TTK-37840687,19/6/2020,6-2020,company_a,975.28,CHF,Open,buyer_8
TTK-11876706,16/12/2019,12-2019,company_b,43282.98,CHF,Open,buyer_5
TTK-1405507,03/3/2020,3-2020,company_b,51057.42,EUR,Open,buyer_3
TTK-63566474,09/7/2020,7-2020,company_b,88765.45,USD,On hold,buyer_1
TTK-90421105,10/7/2020,7-2020,company_a,77313.45,CHF,Closed,buyer_9
TTK-54119011,06/6/2020,6-2020,company_b,86999.73,USD,Closed,buyer_9
TTK-89751695,09/7/2020,7-2020,company_a,21888.35,CHF,Open,buyer_6
TTK-54017214,11/12/2019,12-2019,company_b,20271.8,PLN,Open,buyer_1
TTK-25599168,09/6/2020,6-2020,company_c,23166.69,CHF,Closed,buyer_3
TTK-39576994,05/3/2020,3-2020,company_c,79267.64,CHF,Clarification,buyer_8
TTK-62279687,11/4/2020,4-2020,company_c,41256.6,PLN,Open,buyer_3
TTK-98718562,26/2/2020,2-2020,company_c,34928.28,PLN,Open,buyer_2
TTK-20604131,28/3/2020,3-2020,company_c,77083.16,USD,Clarification,buyer_8
TTK-70517497,15/8/2020,8-2020,company_a,68573.44,PLN,Open,buyer_10
TTK-26504011,19/2/2020,2-2020,company_c,54163.41,PLN,Clarification,buyer_8
TTK-67187051,18/2/2020,2-2020,company_b,70941.25,CHF,On hold,buyer_6
TTK-742831,29/2/2020,2-2020,company_c,24149.34,USD,Open,buyer_10
TTK-33400882,16/5/2020,5-2020,company_a,59906.14,PLN,On hold,buyer_2
TTK-69684538,28/5/2020,5-2020,company_c,68577.63,CHF,On hold,buyer_5
TTK-29797823,28/4/2020,4-2020,company_b,26426.93,PLN,On hold,buyer_9
TTK-34995582,16/8/2020,8-2020,company_c,13255.42,USD,Closed,buyer_1
TTK-88650467,11/6/2020,6-2020,company_a,26016.62,PLN,Closed,buyer_1
TTK-94685199,19/4/2020,4-2020,company_b,15617.28,PLN,Closed,buyer_2
TTK-77681481,01/7/2020,7-2020,company_b,3445.6,EUR,Clarification,buyer_2
TTK-43073603,30/7/2020,7-2020,company_a,4273.14,PLN,Open,buyer_5
TTK-99844500,31/12/2019,12-2019,company_b,25358.52,EUR,In Progress,buyer_3
TTK-73703392,17/6/2020,6-2020,company_a,84001.5,CHF,On hold,buyer_3
TTK-13509357,29/4/2020,4-2020,company_b,54673.5,PLN,Closed,buyer_9
TTK-31275669,14/2/2020,2-2020,company_c,27782.55,EUR,On hold,buyer_10
TTK-33527628,12/1/2020,1-2020,company_a,55452.81,USD,Closed,buyer_2
TTK-33963848,21/5/2020,5-2020,company_c,29035.4,CHF,In Progress,buyer_10
TTK-47815049,23/1/2020,1-2020,company_c,27084.55,CHF,Clarification,buyer_10
TTK-63039573,18/6/2020,6-2020,company_a,346.44,EUR,Clarification,buyer_1
TTK-28820036,26/3/2020,3-2020,company_b,54328.46,EUR,In Progress,buyer_2
TTK-27608624,22/5/2020,5-2020,company_b,95529.82,EUR,In Progress,buyer_7
TTK-36163935,04/1/2020,1-2020,company_a,45553.47,PLN,Closed,buyer_5
TTK-89781525,30/3/2020,3-2020,company_b,87952.36,EUR,Clarification,buyer_2
TTK-59318835,12/5/2020,5-2020,company_c,49742.83,USD,In Progress,buyer_3
TTK-94743267,23/2/2020,2-2020,company_c,9145.2,USD,Closed,buyer_3
TTK-97621833,23/5/2020,5-2020,company_b,86143.74,EUR,On hold,buyer_7
TTK-97128314,15/5/2020,5-2020,company_b,59374.29,CHF,Open,buyer_9
TTK-48673617,25/1/2020,1-2020,company_a,22930.1,USD,On hold,buyer_1
TTK-94894451,08/1/2020,1-2020,company_b,63765.55,EUR,Clarification,buyer_10
TTK-89863350,13/5/2020,5-2020,company_c,47788.34,PLN,In Progress,buyer_10
TTK-70893356,19/2/2020,2-2020,company_c,56729.48,EUR,Open,buyer_4
TTK-88296022,24/3/2020,3-2020,company_c,31047.44,CHF,Clarification,buyer_8
TTK-86553932,13/2/2020,2-2020,company_b,98396.74,EUR,Closed,buyer_7
TTK-46342214,24/4/2020,4-2020,company_b,88332.14,CHF,Closed,buyer_10
TTK-85433391,19/3/2020,3-2020,company_c,28316.84,CHF,Open,buyer_6
TTK-98224934,15/4/2020,4-2020,company_c,60850.12,PLN,Open,buyer_9
TTK-67222774,20/1/2020,1-2020,company_c,48278.6,PLN,Closed,buyer_4
TTK-37444796,22/12/2019,12-2019,company_b,91822.73,PLN,Open,buyer_2
TTK-7083668,30/12/2019,12-2019,company_a,14684.23,EUR,Open,buyer_8
TTK-76647016,16/2/2020,2-2020,company_c,68526.91,USD,On hold,buyer_5
TTK-69328933,02/5/2020,5-2020,company_a,95495.74,PLN,In Progress,buyer_8
TTK-28065987,23/2/2020,2-2020,company_a,44385.8,PLN,On hold,buyer_8
TTK-51251971,07/8/2020,8-2020,company_c,69940.68,CHF,On hold,buyer_4
TTK-20626411,10/8/2020,8-2020,company_b,60196.19,CHF,On hold,buyer_8
TTK-65461591,30/4/2020,4-2020,company_c,34310.75,CHF,In Progress,buyer_2
TTK-84159608,10/6/2020,6-2020,company_c,1941.8,PLN,Clarification,buyer_6
TTK-12991063,16/4/2020,4-2020,company_b,22123.67,EUR,In Progress,buyer_2
TTK-80246707,13/5/2020,5-2020,company_b,87593.55,USD,Closed,buyer_9
TTK-97650884,07/5/2020,5-2020,company_a,60223.56,EUR,Clarification,buyer_8
TTK-57976815,31/5/2020,5-2020,company_c,53283.12,PLN,Clarification,buyer_4
TTK-68571412,07/3/2020,3-2020,company_a,74617.28,USD,On hold,buyer_1
TTK-70847854,14/6/2020,6-2020,company_c,13613.11,USD,Clarification,buyer_10
TTK-82482938,27/12/2019,12-2019,company_c,63561.26,CHF,Closed,buyer_7
TTK-99927754,10/12/2019,12-2019,company_b,50859.61,USD,In Progress,buyer_7
TTK-70998536,26/1/2020,1-2020,company_c,58597.94,EUR,Clarification,buyer_9
TTK-11631931,25/7/2020,7-2020,company_b,97792.91,CHF,Clarification,buyer_6
TTK-62067756,26/1/2020,1-2020,company_a,13460.1,CHF,Open,buyer_1
TTK-24405153,14/7/2020,7-2020,company_a,32829.6,USD,Closed,buyer_6
TTK-74502804,09/12/2019,12-2019,company_c,61619.9,CHF,In Progress,buyer_1
TTK-64009357,26/12/2019,12-2019,company_b,95766.2,CHF,In Progress,buyer_3
TTK-76815617,07/1/2020,1-2020,company_a,99604.25,PLN,Open,buyer_5
TTK-49147977,01/4/2020,4-2020,company_a,16571.1,CHF,On hold,buyer_3
TTK-87234778,11/12/2019,12-2019,company_a,58530.22,EUR,Open,buyer_9
TTK-60565861,18/1/2020,1-2020,company_b,16286.32,PLN,Closed,buyer_2
TTK-72963429,06/5/2020,5-2020,company_a,88689.66,USD,On hold,buyer_1
TTK-34904310,14/5/2020,5-2020,company_c,2712.25,USD,In Progress,buyer_10
TTK-83757594,09/1/2020,1-2020,company_b,13116.5,CHF,Closed,buyer_4
TTK-42174298,20/2/2020,2-2020,company_a,25329.74,EUR,Clarification,buyer_5
TTK-482715,11/5/2020,5-2020,company_a,93433.32,USD,Clarification,buyer_6
TTK-3641709,04/5/2020,5-2020,company_b,95082.83,EUR,In Progress,buyer_2
TTK-50135154,09/7/2020,7-2020,company_a,85660.3,EUR,Clarification,buyer_6
TTK-54557863,03/2/2020,2-2020,company_b,54476.49,USD,Clarification,buyer_4
TTK-55307779,17/1/2020,1-2020,company_c,29331.89,CHF,Open,buyer_9
TTK-90209834,20/4/2020,4-2020,company_a,94872.18,EUR,Closed,buyer_6
TTK-63505502,10/5/2020,5-2020,company_b,26864.76,CHF,Clarification,buyer_1
TTK-87129054,06/6/2020,6-2020,company_b,804.68,USD,In Progress,buyer_8
TTK-87239910,25/2/2020,2-2020,company_b,80433.97,PLN,In Progress,buyer_1
TTK-81304281,09/12/2019,12-2019,company_a,97176.2,CHF,Open,buyer_6
TTK-61072479,12/12/2019,12-2019,company_b,43288.5,EUR,In Progress,buyer_1
TTK-77877048,19/12/2019,12-2019,company_a,74543.98,EUR,On hold,buyer_5
TTK-11069893,14/5/2020,5-2020,company_a,73051.97,USD,In Progress,buyer_6
TTK-25006341,21/2/2020,2-2020,company_b,3242.74,USD,Open,buyer_7
TTK-81893196,02/5/2020,5-2020,company_a,77881.18,PLN,On hold,buyer_3
TTK-69746272,07/8/2020,8-2020,company_b,86657.23,PLN,Clarification,buyer_1
TTK-15433968,09/3/2020,3-2020,company_a,64807.7,EUR,Closed,buyer_5
TTK-46164450,08/1/2020,1-2020,company_c,44403.67,CHF,Clarification,buyer_1
TTK-35807333,22/4/2020,4-2020,company_a,50702.93,CHF,Clarification,buyer_1
TTK-84593232,10/8/2020,8-2020,company_c,82001.59,PLN,On hold,buyer_5
TTK-39446569,08/5/2020,5-2020,company_b,68876.94,CHF,Closed,buyer_4
TTK-99838961,14/6/2020,6-2020,company_a,19686.12,USD,Clarification,buyer_3
TTK-58904472,01/4/2020,4-2020,company_a,85659.96,PLN,Closed,buyer_10
TTK-97287330,01/3/2020,3-2020,company_a,14521.32,USD,In Progress,buyer_3
TTK-10787902,12/5/2020,5-2020,company_a,61998.82,PLN,Closed,buyer_6
TTK-42742260,28/5/2020,5-2020,company_a,81044.77,CHF,In Progress,buyer_5
TTK-11800949,06/1/2020,1-2020,company_c,22366.4,CHF,Closed,buyer_2
TTK-62117476,03/3/2020,3-2020,company_a,40815.73,CHF,On hold,buyer_9
TTK-88075221,07/4/2020,4-2020,company_b,91871.82,USD,In Progress,buyer_2
TTK-40923618,25/1/2020,1-2020,company_c,81854.67,PLN,Clarification,buyer_6
TTK-81817606,02/4/2020,4-2020,company_a,36067.66,EUR,In Progress,buyer_5
TTK-89837136,05/8/2020,8-2020,company_b,58049.29,PLN,Clarification,buyer_4
TTK-51395683,16/5/2020,5-2020,company_a,37915.19,EUR,Clarification,buyer_9
TTK-93045719,21/6/2020,6-2020,company_b,49616.2,EUR,Clarification,buyer_3
TTK-42533492,12/8/2020,8-2020,company_a,3273.7,CHF,Closed,buyer_4
TTK-31187361,28/2/2020,2-2020,company_c,4003.86,PLN,Closed,buyer_4
TTK-49170590,29/2/2020,2-2020,company_a,10239.4,EUR,Clarification,buyer_2
TTK-22352915,04/8/2020,8-2020,company_a,38080.74,USD,Clarification,buyer_9
TTK-11469482,22/2/2020,2-2020,company_a,76584.85,CHF,Closed,buyer_10
TTK-4954038,15/6/2020,6-2020,company_b,7980.5,USD,On hold,buyer_6
TTK-23303734,23/6/2020,6-2020,company_b,4458.5,USD,On hold,buyer_1
TTK-72252499,05/5/2020,5-2020,company_a,95913.5,USD,Clarification,buyer_9
TTK-75768856,23/5/2020,5-2020,company_a,26708.54,USD,Open,buyer_5
TTK-16859086,30/3/2020,3-2020,company_c,74017.57,EUR,Clarification,buyer_9
TTK-24074255,24/5/2020,5-2020,company_a,52566.22,USD,Clarification,buyer_3
TTK-67310755,10/2/2020,2-2020,company_a,1427.24,EUR,In Progress,buyer_9
TTK-90781436,10/4/2020,4-2020,company_c,39801.48,PLN,In Progress,buyer_5
TTK-15777977,10/4/2020,4-2020,company_a,36109.21,USD,Closed,buyer_4
TTK-54653163,01/6/2020,6-2020,company_c,68157.38,EUR,Clarification,buyer_1
TTK-20488626,09/1/2020,1-2020,company_c,25902.34,USD,In Progress,buyer_3
TTK-55755775,16/2/2020,2-2020,company_c,53652.99,USD,Open,buyer_7
TTK-30141500,20/5/2020,5-2020,company_b,52271.7,EUR,Closed,buyer_5
TTK-26260842,26/3/2020,3-2020,company_c,85502.63,CHF,Closed,buyer_5
TTK-22825433,25/3/2020,3-2020,company_a,50371.15,PLN,Open,buyer_10
TTK-72841264,05/3/2020,3-2020,company_b,81075.46,CHF,Closed,buyer_9
TTK-95485789,17/7/2020,7-2020,company_c,28296.35,USD,Clarification,buyer_6
TTK-57951654,26/3/2020,3-2020,company_b,33394.64,EUR,Closed,buyer_6
TTK-41708053,01/1/2020,1-2020,company_c,59672.63,EUR,Clarification,buyer_3
TTK-15920015,22/4/2020,4-2020,company_a,36404.86,USD,In Progress,buyer_9
TTK-23737108,13/6/2020,6-2020,company_b,58640.8,USD,Open,buyer_4
TTK-96696977,19/5/2020,5-2020,company_a,3063,EUR,In Progress,buyer_5
TTK-15266734,15/5/2020,5-2020,company_c,49037.57,USD,Closed,buyer_6
TTK-10332860,26/7/2020,7-2020,company_c,77148.77,CHF,Clarification,buyer_3
TTK-95506560,18/12/2019,12-2019,company_b,51264.36,USD,Open,buyer_10
TTK-88902255,27/6/2020,6-2020,company_b,35392.68,USD,Clarification,buyer_6
TTK-54127014,12/2/2020,2-2020,company_c,20025.48,USD,On hold,buyer_8
TTK-94834973,08/6/2020,6-2020,company_a,3204.75,CHF,In Progress,buyer_10
TTK-36173804,29/12/2019,12-2019,company_b,47334.93,USD,Open,buyer_2
TTK-71018893,08/12/2019,12-2019,company_a,83683.52,PLN,On hold,buyer_8
TTK-5077235,20/7/2020,7-2020,company_a,16657.86,EUR,On hold,buyer_10
TTK-17607567,06/4/2020,4-2020,company_b,97994.86,USD,Open,buyer_9
TTK-46276027,20/12/2019,12-2019,company_c,58334.14,CHF,Open,buyer_5
TTK-86295806,13/7/2020,7-2020,company_b,70592.14,PLN,On hold,buyer_2
TTK-96461309,30/7/2020,7-2020,company_a,20292.2,PLN,Closed,buyer_7
TTK-39660831,13/4/2020,4-2020,company_a,38074.8,USD,Open,buyer_8
TTK-9782975,29/2/2020,2-2020,company_b,26105.84,CHF,In Progress,buyer_5
TTK-56397216,15/8/2020,8-2020,company_b,44804.5,USD,Clarification,buyer_5
TTK-8674456,06/4/2020,4-2020,company_a,71030.54,EUR,Closed,buyer_1
TTK-54758821,05/3/2020,3-2020,company_c,3452.12,EUR,In Progress,buyer_7
TTK-43542207,31/5/2020,5-2020,company_c,99619.66,USD,On hold,buyer_3
TTK-25721895,03/7/2020,7-2020,company_a,98761.19,CHF,Closed,buyer_8
TTK-98965497,19/2/2020,2-2020,company_b,14787.98,PLN,In Progress,buyer_1
TTK-66362591,22/7/2020,7-2020,company_c,86307.81,USD,Clarification,buyer_9
TTK-42538346,18/4/2020,4-2020,company_a,34838.87,CHF,In Progress,buyer_7
TTK-27225392,11/2/2020,2-2020,company_c,69703.12,EUR,Clarification,buyer_2
TTK-68666833,18/12/2019,12-2019,company_a,9532.27,EUR,Closed,buyer_4
TTK-34277284,01/7/2020,7-2020,company_b,4984.82,EUR,In Progress,buyer_9
TTK-96472386,08/3/2020,3-2020,company_b,73715.82,CHF,Clarification,buyer_7
TTK-96205171,24/6/2020,6-2020,company_c,71338.8,EUR,On hold,buyer_4
TTK-93329298,16/12/2019,12-2019,company_b,70588.77,EUR,Closed,buyer_1
TTK-47369688,29/4/2020,4-2020,company_b,32464.11,EUR,Closed,buyer_2
TTK-4536551,19/3/2020,3-2020,company_a,49069.3,CHF,On hold,buyer_5
TTK-99100442,22/6/2020,6-2020,company_c,72993.38,CHF,In Progress,buyer_3
TTK-53537774,08/1/2020,1-2020,company_b,96021.11,USD,Closed,buyer_7
TTK-43031639,03/4/2020,4-2020,company_a,13606.22,USD,In Progress,buyer_8
TTK-52300616,12/3/2020,3-2020,company_c,20562.42,PLN,On hold,buyer_5
TTK-86468930,04/3/2020,3-2020,company_b,5616.59,PLN,Clarification,buyer_1
TTK-9132946,02/3/2020,3-2020,company_a,32289.64,USD,On hold,buyer_5
TTK-91208092,07/4/2020,4-2020,company_a,2050.38,EUR,On hold,buyer_4
TTK-81321939,16/6/2020,6-2020,company_a,12573.9,EUR,In Progress,buyer_10
TTK-73023671,01/7/2020,7-2020,company_a,78291.51,USD,Closed,buyer_6
TTK-41042339,26/1/2020,1-2020,company_b,13454.77,EUR,Clarification,buyer_3
TTK-45531287,01/6/2020,6-2020,company_a,5179.67,CHF,Clarification,buyer_7
TTK-39914620,18/5/2020,5-2020,company_a,33354.48,USD,In Progress,buyer_8
TTK-78301535,11/6/2020,6-2020,company_b,57049.27,PLN,Open,buyer_4
TTK-94628088,21/12/2019,12-2019,company_a,87042.46,CHF,Closed,buyer_4
TTK-28359516,16/4/2020,4-2020,company_a,84792.58,CHF,On hold,buyer_4
TTK-50838497,14/12/2019,12-2019,company_b,25004.6,EUR,Clarification,buyer_10
TTK-22538549,25/4/2020,4-2020,company_b,61116.4,CHF,On hold,buyer_4
TTK-1981390,12/2/2020,2-2020,company_c,85648.47,EUR,Closed,buyer_8
TTK-33843231,13/6/2020,6-2020,company_a,29698.39,USD,On hold,buyer_3
TTK-34524111,11/3/2020,3-2020,company_a,80338.5,CHF,On hold,buyer_2
TTK-31523614,07/5/2020,5-2020,company_b,72197.98,USD,Clarification,buyer_9
TTK-24798356,14/2/2020,2-2020,company_a,33984.2,USD,On hold,buyer_2
TTK-6652825,23/12/2019,12-2019,company_b,69415.7,USD,Closed,buyer_7
TTK-15022406,02/8/2020,8-2020,company_b,93826.6,USD,Closed,buyer_5
TTK-51497942,19/12/2019,12-2019,company_b,37950.71,PLN,Clarification,buyer_8
TTK-60880884,15/4/2020,4-2020,company_c,81252.6,USD,Clarification,buyer_1
TTK-52913966,03/5/2020,5-2020,company_b,29613.89,PLN,On hold,buyer_2
TTK-24974975,01/7/2020,7-2020,company_c,57090.5,EUR,Clarification,buyer_3
TTK-81592720,22/7/2020,7-2020,company_a,99027.27,EUR,Clarification,buyer_5
TTK-12882796,11/12/2019,12-2019,company_b,20286.19,CHF,Closed,buyer_7
TTK-47400921,26/12/2019,12-2019,company_b,96885.97,PLN,On hold,buyer_7
TTK-40249842,14/2/2020,2-2020,company_c,7753.5,PLN,Clarification,buyer_9
TTK-6162361,30/3/2020,3-2020,company_b,63906.15,EUR,Open,buyer_9
TTK-42380197,25/4/2020,4-2020,company_b,71419.36,USD,On hold,buyer_3
TTK-94877654,24/12/2019,12-2019,company_a,83678.66,PLN,In Progress,buyer_6
TTK-16344654,01/5/2020,5-2020,company_c,67423.27,PLN,Closed,buyer_4
TTK-54493506,05/6/2020,6-2020,company_c,12542.53,USD,Clarification,buyer_10
TTK-65204039,07/7/2020,7-2020,company_a,90671.62,PLN,Clarification,buyer_10
TTK-36531830,15/4/2020,4-2020,company_b,97307.33,CHF,In Progress,buyer_6
TTK-62420005,16/2/2020,2-2020,company_b,50972.61,EUR,Clarification,buyer_4
TTK-80972277,31/3/2020,3-2020,company_b,77783.76,PLN,Open,buyer_8
TTK-39839097,14/2/2020,2-2020,company_c,69684.66,USD,Open,buyer_7
TTK-8201172,17/12/2019,12-2019,company_a,12448.37,EUR,In Progress,buyer_10
TTK-48758540,12/4/2020,4-2020,company_b,35172.2,CHF,Closed,buyer_10
TTK-21972500,25/4/2020,4-2020,company_b,92995.78,USD,Clarification,buyer_5
TTK-75486698,14/7/2020,7-2020,company_b,9840,USD,Clarification,buyer_3
TTK-6642369,20/5/2020,5-2020,company_b,26629.9,CHF,Closed,buyer_5
TTK-50725999,24/6/2020,6-2020,company_b,61430.18,PLN,On hold,buyer_4
TTK-77880584,15/4/2020,4-2020,company_a,28155.48,EUR,Clarification,buyer_1
TTK-30128764,16/3/2020,3-2020,company_a,71713.58,CHF,Open,buyer_8
TTK-67661069,29/1/2020,1-2020,company_b,91204.3,USD,Open,buyer_9
TTK-93384947,09/2/2020,2-2020,company_c,98281.66,USD,On hold,buyer_1
TTK-74276615,23/12/2019,12-2019,company_a,79332.4,EUR,Clarification,buyer_7
TTK-40146507,17/7/2020,7-2020,company_b,44864.26,PLN,On hold,buyer_4
TTK-24463725,17/5/2020,5-2020,company_b,1166.79,CHF,In Progress,buyer_5
TTK-12516207,16/1/2020,1-2020,company_a,15006.26,USD,Clarification,buyer_4
TTK-98877863,09/4/2020,4-2020,company_a,56408.4,EUR,In Progress,buyer_9
TTK-77588818,22/1/2020,1-2020,company_c,73589.96,EUR,On hold,buyer_3
TTK-94086866,13/8/2020,8-2020,company_a,5521.64,CHF,Open,buyer_6
TTK-5246433,20/2/2020,2-2020,company_a,78989.71,EUR,On hold,buyer_10
TTK-62717257,03/1/2020,1-2020,company_c,58869.55,CHF,Open,buyer_4
TTK-56210918,10/6/2020,6-2020,company_c,85327.68,EUR,Open,buyer_1
TTK-38547355,30/7/2020,7-2020,company_c,9874.26,CHF,Closed,buyer_8
TTK-9028130,28/3/2020,3-2020,company_b,3259.96,CHF,Clarification,buyer_4
TTK-69877145,08/8/2020,8-2020,company_b,31766.54,PLN,In Progress,buyer_6
TTK-34003724,11/4/2020,4-2020,company_c,71520.4,USD,Closed,buyer_7
TTK-94605569,04/8/2020,8-2020,company_c,64697.96,EUR,Clarification,buyer_7
TTK-46275374,02/8/2020,8-2020,company_b,32793.48,EUR,Closed,buyer_5
TTK-98300402,05/2/2020,2-2020,company_a,8098.79,CHF,Open,buyer_7
TTK-54011513,07/6/2020,6-2020,company_b,42742.55,PLN,On hold,buyer_6
TTK-60417106,11/6/2020,6-2020,company_b,5587.89,USD,Open,buyer_1
TTK-39218261,08/8/2020,8-2020,company_b,84853.28,USD,In Progress,buyer_2
TTK-17804767,17/5/2020,5-2020,company_b,99893.95,USD,Closed,buyer_2
TTK-11275945,14/12/2019,12-2019,company_b,42185.35,PLN,Open,buyer_1
TTK-23193262,08/6/2020,6-2020,company_b,15911.85,PLN,Clarification,buyer_10
TTK-41943205,19/7/2020,7-2020,company_c,31069.1,USD,In Progress,buyer_7
TTK-14953555,29/5/2020,5-2020,company_b,32509.27,PLN,Open,buyer_6
TTK-26004451,04/4/2020,4-2020,company_a,94279.47,USD,Open,buyer_2
TTK-13167368,23/6/2020,6-2020,company_c,28765.49,CHF,Clarification,buyer_2
TTK-93680959,22/6/2020,6-2020,company_c,89921.13,USD,Open,buyer_3
TTK-42636810,29/2/2020,2-2020,company_a,55762.33,USD,In Progress,buyer_10
TTK-27470173,21/7/2020,7-2020,company_b,37822.17,CHF,Closed,buyer_5
TTK-9998834,14/4/2020,4-2020,company_b,93746.14,EUR,Open,buyer_3
TTK-8358990,07/4/2020,4-2020,company_c,52242.42,USD,In Progress,buyer_5
TTK-78148502,23/2/2020,2-2020,company_b,82642.3,USD,In Progress,buyer_6
TTK-46643414,18/5/2020,5-2020,company_a,73905.2,EUR,Open,buyer_7
TTK-81338980,22/4/2020,4-2020,company_b,3736.6,USD,In Progress,buyer_4
TTK-30660500,30/5/2020,5-2020,company_a,7189.62,USD,Closed,buyer_3
TTK-4024211,23/7/2020,7-2020,company_c,72550.61,PLN,Closed,buyer_6
TTK-21471689,25/6/2020,6-2020,company_c,31780.27,PLN,In Progress,buyer_10
TTK-76656026,06/2/2020,2-2020,company_a,91143.47,USD,Clarification,buyer_7
TTK-28869589,30/7/2020,7-2020,company_c,48515.64,PLN,Closed,buyer_1
TTK-23787831,29/7/2020,7-2020,company_c,28430.58,CHF,In Progress,buyer_4
TTK-14366224,06/6/2020,6-2020,company_a,53711.77,EUR,Open,buyer_10
TTK-83218024,28/2/2020,2-2020,company_c,71545.34,CHF,In Progress,buyer_2
TTK-3441446,17/8/2020,8-2020,company_c,44063.77,EUR,In Progress,buyer_3
TTK-79107633,16/4/2020,4-2020,company_b,36299.15,EUR,Clarification,buyer_9
TTK-31153980,13/1/2020,1-2020,company_a,48353.77,USD,On hold,buyer_5
TTK-89403593,08/7/2020,7-2020,company_b,8815.17,EUR,Open,buyer_3
TTK-67143911,16/6/2020,6-2020,company_a,19590.52,CHF,On hold,buyer_10
TTK-73487084,10/5/2020,5-2020,company_c,64343.97,CHF,Clarification,buyer_6
TTK-25035988,05/4/2020,4-2020,company_c,39254.72,EUR,Clarification,buyer_10
TTK-25836229,26/5/2020,5-2020,company_c,1285.96,EUR,In Progress,buyer_8
TTK-92456569,25/3/2020,3-2020,company_a,36989.2,CHF,Open,buyer_10
TTK-2395293,30/12/2019,12-2019,company_a,87214.21,PLN,Open,buyer_6
TTK-37739881,20/6/2020,6-2020,company_a,67214.8,EUR,In Progress,buyer_6
TTK-45209992,23/1/2020,1-2020,company_c,18506.36,USD,Closed,buyer_3
TTK-11484928,16/8/2020,8-2020,company_b,23792.13,PLN,Open,buyer_2
TTK-33869330,22/6/2020,6-2020,company_c,37552.99,USD,Clarification,buyer_3
TTK-25902898,24/3/2020,3-2020,company_c,89457.16,USD,Closed,buyer_4
TTK-52221742,02/8/2020,8-2020,company_b,76769.78,USD,Open,buyer_2
TTK-67798417,02/4/2020,4-2020,company_b,24632.9,USD,In Progress,buyer_5
TTK-5197633,05/4/2020,4-2020,company_a,17038,EUR,Closed,buyer_9
TTK-53977863,02/3/2020,3-2020,company_c,62306.82,EUR,Open,buyer_8
TTK-91160043,29/3/2020,3-2020,company_b,34183.8,PLN,In Progress,buyer_2
TTK-75326062,21/4/2020,4-2020,company_c,45528.42,USD,On hold,buyer_8
TTK-49605748,02/6/2020,6-2020,company_b,27570.55,EUR,Clarification,buyer_8
TTK-33855213,24/2/2020,2-2020,company_a,90573.75,CHF,Clarification,buyer_8
TTK-82476420,18/12/2019,12-2019,company_c,18457.73,PLN,Clarification,buyer_7
TTK-85836612,13/8/2020,8-2020,company_c,95103.69,CHF,Closed,buyer_10
